half_hour,datetime,lat,long,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,Rhov_g_cm3,site,SiteName
2023-07-01 00:30:00,2023-07-01 00:30:00,39.32387,-107.03048,,,0.0,0.009378205989492577,106.6302021005306,5071.662277595595,7.760761502751653e-06,R3,RF 7
2023-07-01 01:00:00,2023-07-01 01:00:00,39.32387,-107.03048,,,0.0,0.009281566920162392,107.74042880924505,5071.662277595595,7.624607792177063e-06,R3,RF 7
2023-07-01 01:30:00,2023-07-01 01:30:00,39.32387,-107.03048,,,0.0,0.009316949906249124,107.33126291998991,5071.662277595595,7.216146660453292e-06,R3,RF 7
2023-07-01 02:00:00,2023-07-01 02:00:00,39.32387,-107.03048,,,0.0,0.009262436222557159,107.96295661012624,5071.662277595595,7.706330400557894e-06,R3,RF 7
2023-07-01 02:30:00,2023-07-01 02:30:00,39.32387,-107.03048,,,0.0,0.009346202568200738,106.99532700076205,5071.662277595595,7.880937724851598e-06,R3,RF 7
2023-07-01 03:00:00,2023-07-01 03:00:00,39.32387,-107.03048,,,0.0,0.009300816647554057,107.5174404457249,5071.662277595595,7.702392329154034e-06,R3,RF 7
2023-07-01 03:30:00,2023-07-01 03:30:00,39.32387,-107.03048,,,0.0,0.009283166500858484,107.72186407596185,5071.662277595595,7.20223698310507e-06,R3,RF 7
2023-07-01 04:00:00,2023-07-01 04:00:00,39.32387,-107.03048,,,0.0,0.009244213200490365,108.17578287213826,5071.662277595595,6.6020505678463145e-06,R3,RF 7
2023-07-01 04:30:00,2023-07-01 04:30:00,39.32387,-107.03048,,,0.0,0.009337235037831064,107.09808588392231,5071.662277595595,6.47964769815635e-06,R3,RF 7
2023-07-01 05:00:00,2023-07-01 05:00:00,39.32387,-107.03048,,,0.0,0.009452488316967973,105.79224924350555,5071.662277595595,6.608561864081212e-06,R3,RF 7
2023-07-01 05:30:00,2023-07-01 05:30:00,39.32387,-107.03048,,,0.0,0.009393916965881583,106.45186705737011,5071.662277595595,6.362871000773753e-06,R3,RF 7
2023-07-01 06:00:00,2023-07-01 06:00:00,39.32387,-107.03048,,,0.0,0.00927198676940355,107.85175010170211,5071.662277595595,6.362871000773753e-06,R3,RF 7
2023-07-01 06:30:00,2023-07-01 06:30:00,39.32387,-107.03048,,,0.0,0.009389774844349512,106.49882628461216,5071.662277595595,6.118947733114884e-06,R3,RF 7
2023-07-01 07:00:00,2023-07-01 07:00:00,39.32387,-107.03048,,,0.0,0.009413041578748418,106.23558725775464,5071.662277595595,6.0414926985184935e-06,R3,RF 7
2023-07-01 07:30:00,2023-07-01 07:30:00,39.32387,-107.03048,,,0.0,0.009438163164864177,105.95281968876525,5071.662277595595,5.964037663922102e-06,R3,RF 7
2023-07-01 08:00:00,2023-07-01 08:00:00,39.32387,-107.03048,,,0.0,0.009438163164864177,105.95281968876525,5071.662277595595,5.80489909052485e-06,R3,RF 7
2023-07-01 08:30:00,2023-07-01 08:30:00,39.32387,-107.03048,,,0.0,0.009221388919541468,108.44353369380767,5071.662277595595,5.276972265453598e-06,R3,RF 7
2023-07-01 09:00:00,2023-07-01 09:00:00,39.32387,-107.03048,,,0.0,0.009447424935665293,105.84894897919393,5071.662277595595,5.658440140064702e-06,R3,RF 7
2023-07-01 09:30:00,2023-07-01 09:30:00,39.32387,-107.03048,,,0.0,0.009454177920756061,105.77334257741882,5071.662277595595,5.950021567787971e-06,R3,RF 7
2023-07-01 10:00:00,2023-07-01 10:00:00,39.32387,-107.03048,,,0.0,0.00926879997200081,107.88883167408942,5071.662277595595,5.910768108028143e-06,R3,RF 7
2023-07-01 10:30:00,2023-07-01 10:30:00,39.32387,-107.03048,,,0.0,0.009283966601398722,107.71258050942797,5071.662277595595,5.5312841818610005e-06,R3,RF 7
2023-07-01 11:00:00,2023-07-01 11:00:00,39.32387,-107.03048,,,0.0,0.009418885337109295,106.16967551989597,5071.662277595595,5.404128223657299e-06,R3,RF 7
2023-07-01 11:30:00,2023-07-01 11:30:00,39.32387,-107.03048,,,0.0,0.009463486964512297,105.66929544574431,5071.662277595595,5.774888381406807e-06,R3,RF 7
2023-07-01 12:00:00,2023-07-01 12:00:00,39.32387,-107.03048,,,0.0,0.009219037424177585,108.47119433287347,5071.662277595595,5.63900865478547e-06,R3,RF 7
2023-07-01 12:30:00,2023-07-01 12:30:00,39.32387,-107.03048,,,0.0,0.009373260982035933,106.68645649753299,5071.662277595595,5.658440140064702e-06,R3,RF 7
2023-07-01 13:00:00,2023-07-01 13:00:00,39.32387,-107.03048,,,0.0,0.00942557726359264,106.09429767899876,5071.662277595595,5.706948518096139e-06,R3,RF 7
2023-07-01 13:30:00,2023-07-01 13:30:00,39.32387,-107.03048,,,0.0,0.009371614383695248,106.70520137275409,5071.662277595595,5.910768108028143e-06,R3,RF 7
2023-07-01 14:00:00,2023-07-01 14:00:00,39.32387,-107.03048,,,0.0,0.009253707430860436,108.06479537758817,5071.662277595595,6.256105231330213e-06,R3,RF 7
2023-07-01 14:30:00,2023-07-01 14:30:00,39.32387,-107.03048,,,0.0,0.009335607349326093,107.11675872616759,5071.662277595595,6.3019573602169365e-06,R3,RF 7
2023-07-01 15:00:00,2023-07-01 15:00:00,39.32387,-107.03048,,,0.0,0.009396404871544067,106.42368157510809,5071.662277595595,6.389949506636431e-06,R3,RF 7
2023-07-01 15:30:00,2023-07-01 15:30:00,39.32387,-107.03048,,,0.0,0.009429766967877245,106.04715932074748,5071.662277595595,6.233061353392415e-06,R3,RF 7
2023-07-01 16:00:00,2023-07-01 16:00:00,39.32387,-107.03048,,,0.0,0.00932342675785252,107.25670142233538,5071.662277595595,6.1506227292634855e-06,R3,RF 7
2023-07-01 16:30:00,2023-07-01 16:30:00,39.32387,-107.03048,,,0.0,0.009360112441834116,106.8363234110946,5071.662277595595,7.374670402922389e-06,R3,RF 7
2023-07-01 17:00:00,2023-07-01 17:00:00,39.32387,-107.03048,,,0.0,0.009312908721974756,107.37783756436893,5071.662277595595,7.214512652865117e-06,R3,RF 7
2023-07-01 17:30:00,2023-07-01 17:30:00,39.32387,-107.03048,,,0.0,0.009334793824218946,107.12609392673663,5071.662277595595,6.677683429673371e-06,R3,RF 7
2023-07-01 18:00:00,2023-07-01 18:00:00,39.32387,-107.03048,,,0.0,0.00926959636328741,107.87956247593888,5071.662277595595,7.427483983942362e-06,R3,RF 7
2023-07-01 18:30:00,2023-07-01 18:30:00,39.32387,-107.03048,,,0.0,0.009283966601398722,107.71258050942797,5071.662277595595,6.208553892253192e-06,R3,RF 7
2023-07-01 19:00:00,2023-07-01 19:00:00,39.32387,-107.03048,,,0.0,0.009288771552950317,107.65686229869418,5071.662277595595,4.931648807850927e-06,R3,RF 7
2023-07-01 19:30:00,2023-07-01 19:30:00,39.32387,-107.03048,,,0.0,0.00930967955796576,107.41508273980894,5071.662277595595,5.342619541838505e-06,R3,RF 7
2023-07-01 20:00:00,2023-07-01 20:00:00,39.32387,-107.03048,,,0.0,0.009306453750676276,107.45231500530828,5071.662277595595,5.873440674803411e-06,R3,RF 7
