Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT
2023-06-27,,0.0072752697479369875,137.47099809176717,2258.8263137186846,0.28357753178058037,2227.185570222967,0.2505645751953125,,,,,,,,,,,,,,,
2023-06-28,,0.007222876235369124,138.4591479555943,2291.478945214153,0.2632566943887625,2255.9492180699326,0.2352267178622159,,,,,,,,,,,,,,,
2023-06-29,,0.00718472777817398,139.20724225361792,2332.726801631647,0.2418842217531636,2289.644116942346,0.220623779296875,,,,,,,,,,,,,,,
2023-06-30,,0.007264600437714874,137.66931462616833,2302.840515446047,0.25602591522660517,2242.04195016794,0.2414590586786685,,,,,,,,,,,,,,,
2023-07-01,9171.979166666666,0.007376462296052454,135.571628818045,2287.5169386936104,0.2650339541059124,2221.8146675589146,0.25213835960210756,0.030062500000000002,0.06789583333333334,0.19608333333333336,,0.08052662812031029,0.0,0.0,11.643478260869566,11.518749999999999,11.435416666666667,,2.5093,724.1583333333333,74.4375,9.089583333333334
2023-07-02,9313.645833333334,0.00731921429797413,136.6324004593264,2316.492434475204,0.24901106882165028,2245.013161140498,0.2401455965909091,0.03145833333333333,0.06641666666666667,0.18502083333333333,,0.07812315351389917,0.002797900952116153,0.0014323266227328855,14.610638297872342,14.239583333333334,13.21875,,0.0,724.1437500000001,60.356249999999996,11.700000000000001
2023-07-03,9351.0625,0.007308327444576115,136.83631867131066,2319.2618533641125,0.24749299285238058,2260.095793336846,0.2329129305752841,0.030104166666666668,0.06479166666666668,0.17202083333333332,,0.07405356697668958,0.007535334007079814,0.0038575559657898937,14.473333333333333,13.864583333333334,12.952083333333334,,2.98,723.7166666666667,56.770833333333336,12.720833333333333
2023-07-04,9482.083333333334,0.007242787016651787,138.07596262572574,2337.2227292595285,0.2384264730130467,2270.9903557857174,0.22777735933344415,0.024791666666666667,0.0616875,0.15864583333333335,,0.06769006020910628,0.014943135028287438,0.0076498240982834755,16.60625,15.964583333333332,14.69375,,0.0,722.4875000000001,46.262499999999996,13.875
2023-07-05,9609.145833333334,0.007208813121016452,138.72465884296142,2364.1665418160696,0.2246990963247518,2297.7348022492115,0.21567153930664062,0.020395833333333332,0.05808333333333334,0.14535416666666665,,0.06156548776263349,0.022072790999514057,0.011299701714855524,14.872916666666667,14.575000000000001,13.979166666666666,,0.0,722.2312499999999,54.95416666666667,13.231250000000001
2023-07-06,9794.520833333334,0.00710421952030535,140.7851389388996,2390.4731887430685,0.21283310554402823,2337.367506871945,0.19985165803328805,0.017625,0.05514583333333334,0.13389583333333335,,0.04922182386621264,0.03644213314953059,0.018655784601585266,15.368085106382978,14.512500000000001,13.545833333333334,,0.0,722.03125,49.25208333333333,13.643749999999999
